County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,Operating Months,FMNP,EBT/SNAP,Latitude,Longitude,Location Points
Ulster,Saugerties Farmers' Market,"Cahill School Parking Lot, 115 Main St.",115 Main St,Saugerties,NY,12477,Barry Benepe,8452466491,http://www.saugertiesfarmersmarket.com,Saturday  10am-2pm,May 24 - October 25,P/M,Y,Y,42.07899,-73.94896,"(42.07899, -73.94896)"
Ulster,Saugerties WINTER Farmers' Market,Saugerties Senior Center207 Market Street,207 Market Street,Saugerties,NY,12477,Barry Benepe,8452466491,http://www.saugertiesfarmersmarket.com,"Monthly, Saturday  10am-2pmNov 22 & Dec 20",November - December,X,N,Y,42.08426,-73.95503,"(42.08426, -73.95503)"
Warren,Bolton Landing Farmers' Market,7 Goodman Ave.,7 Goodman Ave,Bolton Landing,NY,12814,Penelope Jewell,5184809118,,Friday 9am-1pm,June 27 - September 12,M,Y,Y,43.55641,-73.65629,"(43.55641, -73.65629)"
Warren,Chestertown Farmers' Market,Town Hall,6307 State Route 9,Chestertown,NY,12817,TBA TBA,5184576880,,Wednesday 10am - 2pm,June - October,M,N,N,43.64865,-73.80513,"(43.64865, -73.80513)"
Warren,Glens Falls Farmers' Market,South Street Market Pavilion,25 South Street,Glens Falls,NY,12801,Richard Sandora,5187920438,,Saturday  8am-12 Noon,May 3 - October 25,P/M,Y,Y,43.30993,-73.64698,"(43.30993, -73.64698)"
Warren,Glens Falls WINTER Farmers' Market,"Christ Church United, 54 Bay Street",54 Bay Street,Glens Falls,NY,12801,John Dickinson,5183076239,http://www.gffma.com,Saturday 9am - 12 NOON,November 30 - April 26,X/W/P,N,Y,43.31269,-73.64708,"(43.31269, -73.64708)"
Warren,Queensbury Farmers' Market,"Sport Zone, parking lotRoute 9 (across from Suttons)",1043 State Route 9,Queensbury,NY,12804,Richard Sandora,5187920438,,Monday  3pm-6pm,June 2 - October13,M,Y,Y,43.34352,-73.68632,"(43.34352, -73.68632)"
Washington,Cambridge Farmers' Market,"Grass area next to Cambridge Hotel, 4 West Main St.",4 West Main Street,Cambridge,NY,12816,Sarah Ashton,5182227191,,Sunday  10am-2pm,May 18 - October 12,P/M,Y,N,43.02848,-73.38146,"(43.02848, -73.38146)"
Washington,Cambridge WINTER Farmers' Market,"Lovejoy Building, Cambridge Freight Yard",5 Washington Ave,Cambridge,NY,12816,Fran Morrison,5182611877,,Sunday 10am - 2pm,November - December 22,X,N,N,43.02866,-73.37994,"(43.02866, -73.37994)"
Washington,Fort Edward Farmers' Market,"Broadway Bowl 359 Broadway, Route 4",359 Broadway,Fort Edward,NY,12828,Linda Gifford,5187920198,,Friday  10am-1pm,June 6 - October 24,M,Y,N,43.28393,-73.58721,"(43.28393, -73.58721)"
Washington,Granville Rt. 22 Farmers' Market,"Quacker St., Big Lots",70 Quacker St,Granville,NY,12832,George Armstrong,5184990209,,Monday  2pm-5pm,May 26 - October 20,P/M,Y,Y,43.39979,-73.2656,"(43.39979, -73.2656)"
Washington,Greenwich Farmers' Market,"70 Main St., historical bldg",70 Main Street,Greenwich,NY,12834,Julie Callahan,5189447149,,Wednesday  3pm-6pm,Year-round,YR,Y,N,43.08931,-73.49854,"(43.08931, -73.49854)"
Washington,Hudson Falls Farmers' Market,Sutherland Pet Store 1161 Dix Ave.,1161 Dix Ave,Hudson Falls,NY,12839,Linda Gifford,5187920198,,Tuesday  10am-1pm,June 3 - October 28,M,Y,N,43.32024,-73.58262,"(43.32024, -73.58262)"
Washington,Salem Rt. 22 Farmers' Market,Village Park Rt. 22,Route 22 and Park Drive,Salem,NY,12865,George Armstrong,5184990209,,Saturday  10am-1pm,May 25 - Mid October,P/M,Y,Y,43.17322,-73.32837,"(43.17322, -73.32837)"
Washington,Whitehall Rt. 22 Farmers' Market,Park on Boulevard across from canal,Route 22 and Poultney Street,Whitehall,NY,12887,George Armstrong,5184990209,,Tuesday  1pm-4pm,May 27 - October 21,P/M,Y,Y,43.54858,-73.4054,"(43.54858, -73.4054)"
Wayne,Ginegaw Farmers' Market,"Ginegaw Park 1980 Route 441, Walworth",1980 Route 441,Walworth,NY,14568,Jacqueline VanLare,3159861400,,Tuesday  2:30pm-6pm,June 17 - October 14,M,Y,N,43.13404,-77.28888,"(43.13404, -77.28888)"
Wayne,Macedon Farmers' Market,32 Main St. Rt 31,32 Main St,Macedon,NY,14502,William Hammond,3159865932,,Wed  3:30pm-6:30pm,June 18 - October 15,M,Y,N,43.06681,-77.30581,"(43.06681, -77.30581)"
Wayne,Newark Farmers' Market,Central Park Church Street,Church St and South Main St,Newark,NY,14513,Jessica Wells,3153319129,http://www.facebook.com/newarkfarmersmarket,Thursday  2:30pm-6pm,June 5 - October 16,M,Y,Y,43.04468,-77.09522,"(43.04468, -77.09522)"
Wayne,Sodus Farmers' Market,Sodus Methodist Church parking lot 58 W. Main St.,58 West Main St,Sodus,NY,14551,Sandy Hall,3154838029,http://sutmc.org/farmersMarket.html,Wednesday  2:30pm-6pm,June 11 - October 8,M,Y,Y,43.23615,-77.06587,"(43.23615, -77.06587)"
Wayne,Wolcott Area Farmers' Market,"Northup Park New Hartford St., Wolcott",Washington Street and New Hartford Street,Wolcott,NY,14590,Juli Bixby,5854025866,,Thursday  1pm-6pm,June 12 - October 16,M,Y,Y,43.21855,-76.81491,"(43.21855, -76.81491)"
Westchester,Bronxville Farmers' Market,Stone Place at Paxton Ave.,Stone Pl and Paxton Ave,Bronxville,NY,10708,Mary Liz Mulligan,9147792522,http://www.bronxvillefarmersmarket.com,Saturday  8:30am-1pm,May 10 - November 22,P/M,Y,N,40.94,-73.83779,"(40.94, -73.83779)"
Westchester,Chappaqua WINTER Farmers' Market,"Parish Hall, inside St. Mary's Church191 S. Greeley Ave.",191 South Greeley Ave,Chappaqua,NY,10514,Pascale Le Draoulec,9148063380,http://www.hastingsfarmersmarket.org,Saturday  8:30am-1pm,December - April,X/W/P,N,N,41.1558,-73.77339,"(41.1558, -73.77339)"
Westchester,Croton Farmers' Market,"Lot on Municipal Place, off Route 9 Exit",Municipal Pl and Riverside Ave,Croton-on-Hudson,NY,10520,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Sunday  9am-2pm,May 11 - November 23,P/M,Y,N,41.20211,-73.88717,"(41.20211, -73.88717)"
Westchester,Dobbs Ferry Farmers' Market,Cedar & Main Sts.,Cedar St and Main St,Dobbs Ferry,NY,10522,Carol Avila,9146932935,,Friday  9am-4pm,June 6 - November 21,M,N,N,41.01628,-73.87365,"(41.01628, -73.87365)"
Westchester,Hartsdale Farmers' Market,"Hartsdale Train Station,East Hartsdale Ave.",East Hartsdale Ave and Fenimore Rd,Hartsdale,NY,10530,Carol Avila,9146932935,,Saturday  8am-3pm,June 7 - November 22,M,N,N,41.01072,-73.79656,"(41.01072, -73.79656)"
Westchester,Hastings Farmers' Market,Library lot off Maple Ave.,Maple Ave and Spring St,Hastings,NY,10706,Pascale Le Draoulec,9148063380,http://www.hastingsfarmersmarket.org,Saturday  8:30am-1:30pm,June 7 - November 22,M,Y,Y,40.99534,-73.88327,"(40.99534, -73.88327)"
Westchester,Hastings WINTER Farmers' Market,"James Harmon Community Center, 44 Main St.",44 Main Street,Hastings-on-Hudson,NY,10706,Pascale Le Draoulec,9148063380,http://www.hastingsfarmersmarket.org,2nd & 4th Saturday 9am - 1pm,December - March,X/W,N,Y,40.99413,-73.88071,"(40.99413, -73.88071)"
Westchester,Hudson Valley Hospital Farmers' Market,1980 Crompond Rd. Cortlandt Manor,1980 Crompond Rd.,Cortland,NY,10567,Michael Bulger,9147343780,http://www.hvhc.org,"Bi-monthly, Tue  11-4",May 13 - November 25,P/M,Y,N,41.29265,-73.89242,"(41.29265, -73.89242)"
Westchester,Larchmont Farmers' Market,"Metro North parking lot, Chatsworth Ave.",Chatsworth Ave and North Ave,Larchmont,NY,10538,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Saturday  8:30am-1pm,May 10 - December 13,P/M/X,Y,N,40.93321,-73.75965,"(40.93321, -73.75965)"
Westchester,Mamaroneck WINTER Farmers' Market,"Saint Thomas Church, Heathcote Hall168 W. Boston Post Rd.",168 West Boston Post Road,Mamaroneck,NY,10543,Miriam Haas,9149234837,http://www.communitymarkets.biz,Saturday  9am - 1pm,January - May,W/P,N,N,40.94809,-73.73465,"(40.94809, -73.73465)"
Westchester,Mount Kisco WINTER Farmers' Market,St. Mark's Church85 East Main Street,351 East Main Street,Mount Kisco,NY,10549,Sandra Lena,9145896615,,Saturday 9am - 1pm,November - June,X/W/P,N,N,41.19839,-73.72415,"(41.19839, -73.72415)"
Westchester,New Rochelle Farmers' Market,Hugenot Park/Twin Lakes North Ave. next to Children's Library,Hugenot St and Lawton St,New Rochelle,NY,10801,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Friday  8:30am-2:30pm,June 20 - November 21,M,Y,Y,40.91082,-73.78299,"(40.91082, -73.78299)"
Westchester,New Rochelle Grand Market,1 Library Green,Library Green,New Rochelle,NY,10801,Bo Kemp,9177446456,http://www.newrochellegrandmarket.com,Saturday  9am-2pm,May 31 - November 22,M,Y,N,40.91014,-73.78299,"(40.91014, -73.78299)"
Westchester,Ossining Farmers' Market,"Main & Spring Sts., Village Center",Main St and Spring St,Ossining,NY,10562,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Saturday  9am-1pm,Year-round,YR,Y,N,41.16104,-73.86352,"(41.16104, -73.86352)"
Westchester,Peekskill Farmers' Market,Bank St. btwn Main (Rt. 6) & Park Sts.,Main St and Bank St,Peekskill,NY,10566,Corinna Makris,9144184920,,Saturday  8am-2pm,June 7 - November 22,M,Y,N,41.29179,-73.91906,"(41.29179, -73.91906)"
Westchester,Pleasantville Farmers' Market,"Parking lot at Memorial Plaza off Manville Rd., next to Train Station",Manville Rd and Wheeler Ave,Pleasantville,NY,10570,Steven Bates,9142054545,,Saturday  8:30am-1pm,May 24 - November 22,P/M/X,Y,N,41.13526,-73.79218,"(41.13526, -73.79218)"
Westchester,Pleasantville WINTER Farmers Market,"Middle School, 40 Romer Ave",40 Romer Ave,Pleasantville,NY,10570,Steven Bates,9142054545,,Saturday 9am - 1pm,December 6 - May 9,X/W/P,N,N,41.13451,-73.78538,"(41.13451, -73.78538)"
Westchester,Rye Farmers' Market,Parking lot on Theodore Fremd Ave. Behind Purchase Street Stores,Theodore Fremd Ave and Purchase St,Rye,NY,10580,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Sunday  8:30am-2pm,May 11 - December 7,P/M/X,Y,N,40.98485,-73.68464,"(40.98485, -73.68464)"
Westchester,Saint John's Church - Yonkers Farmers' Market,Church Courtyard One Hudson St.,1 Hudson St,Yonkers,NY,10701,Father John Hamilton,9145128156,http://www.stjohnsfarmersmarket.blogspot.com,Thursday  8am-4:30pm,July 10 - November 20,M,Y,N,40.93364,-73.89879,"(40.93364, -73.89879)"
Westchester,Saw Mill River Youth Market,Van der Donck Park Larkin Plaza,Nepperhan St and Market Place,Yonkers,NY,10705,Curt Collier,9143752151,http://www.groundworkhv.org,Friday  3pm-7pm,June 6 - October 24,M,Y,Y,40.93523,-73.90136,"(40.93523, -73.90136)"
Westchester,Stone Barns Center WINTER Farmers' Market,"Stone Barns Center for Food & Agriculture 630 Bedford Rd., Tarrytown",630 Bedford Road,Tarrytown,NY,10591,Nina Johnson,9143666200,http://www.stonebarnscenter.org,"Monthly, 2nd Sunday 1pm - 4pm",January - April,W/P,N,N,41.10306,-73.82909,"(41.10306, -73.82909)"
Westchester,Tarrytown Farmers' Market,Patriots Park on Route 9,US Route 9 and College Ave,Tarrytown,NY,10591,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Saturday  8:30am-1pm,May 24 - November 22,P/M,Y,N,41.08242,-73.85855,"(41.08242, -73.85855)"
Westchester,Westchester Indoor WINTER Farmers' Market,"Westchester County Center, lower level198 Central Ave, White Plains",198 N Central Ave,White Plains,NY,10606,Beth Bricker,9148647077,,"Monthly, Sunday 10am - 3pmNov 24, Dec 29, Jan 26, Feb 23, Mar 30",November - March,X/W,N,N,41.03707,-73.77886,"(41.03707, -73.77886)"
Westchester,White Plains (International) Farmers' Market,125 Court St. btwn Martine Ave. & Main St.,125 Court St,White Plains,NY,10601,Johanna Safar,9143181067,,Wednesday  8am-4pm,April 30 - November 26,P/M,Y,N,41.02904,-73.76627,"(41.02904, -73.76627)"
Wyoming,Perry Farmers' Market,"Perry Festival Plaza, S. Main Street, Downtown Perry",Main St and Borden Ave,Perry,NY,14530,Rick Hauser,5859913893,http://www.perryfarmersmarket.com,Sat  8:30am-12:30pm,June 21 - September 27,M,Y,N,42.71842,-78.00218,"(42.71842, -78.00218)"
Wyoming,Warsaw Farmers' Market,Full Gospel Church parking lot 2444 N. Main St.,2456-2444 New York State Bicycle Route 19,Warsaw,NY,14569,Patricia Reiter,5855911358,,Thursday  12 Noon-4pm,July 10 - October 16,M,Y,N,42.76344,-78.13047,"(42.76344, -78.13047)"
Yates,Branchport Farmers' Market,"Branchport Fire Dept., 3686 Rte 54A",3686 Rte 54A,Branchport,NY,14418,Natalie Baris,3157303981,,Tuesday  4pm-6:30pm,June 3 - October 28,M,Y,Y,42.59953,-77.15125,"(42.59953, -77.15125)"
Yates,Branchport WINTER Farmers' Market,Branchport Library,3699 New York 54A,Branchport,NY,14418,Natalie Baris,3157303981,,Alternate Tuesdays 4pm - 5:30pm,November - May,X/W/P,N,Y,42.60022,-77.14373,"(42.60022, -77.14373)"
Yates,The Windmill Farmers' Market,3900 Route 14A at Hobson Roadin Penn Yan,3900 State Route 14A,Penn Yan,NY,14527,Juanita Dombroski,3155363032,http://www.thewindmill.com,Saturday  8am-4:30pm,April 26 - December 13,P/M/X,Y,N,42.57687,-77.03609,"(42.57687, -77.03609)"
Yates,Yates Co. Co-op Farm & Craft Market,"Main St. north of Elm St. on sidewalk, Penn Yan",Main St and Elm St,Penn Yan,NY,14527,Rivka Davis,6072435234,http://www.pyfarmersmarket.wordpress.com,Saturday  7:30am-12 Noon,May 24 - October 18,P/M,Y,N,42.66095,-77.05365,"(42.66095, -77.05365)"
